[[ 480 1197]] , [[ 481 1196]]
[[ 418 1272]] , [[ 419 1271]]
[[191 929]] , [[191 933]]
[[ 220 1361]] , [[ 221 1361]]
[[178 903]] , [[178 914]]
[[ 630 1135]] , [[ 631 1134]]
[[ 228 1179]] , [[ 229 1178]]
[[ 417 1068]] , [[ 418 1067]]
[[ 538 1334]] , [[ 539 1333]]
[[618 863]] , [[619 862]]
[[ 291 1354]] , [[ 292 1353]]
[[ 307 1350]] , [[ 308 1350]]
[[223 834]] , [[222 835]]
[[666 837]] , [[667 838]]
[[578 847]] , [[579 846]]
[[920 607]] , [[919 608]]
[[545 856]] , [[546 855]]
[[790 688]] , [[790 692]]
[[666 571]] , [[666 572]]
[[672 570]] , [[672 574]]
[[252 572]] , [[252 576]]
[[734 741]] , [[734 745]]
[[445 798]] , [[445 802]]
[[216 553]] , [[216 557]]
[[183 571]] , [[183 575]]
[[209 571]] , [[209 575]]
[[655 571]] , [[654 572]]
[[655 571]] , [[654 572]]
[[798 653]] , [[797 654]]
[[207 571]] , [[207 575]]
[[620 671]] , [[619 672]]
[[486 574]] , [[486 578]]
[[700 569]] , [[700 573]]
[[183 488]] , [[183 492]]
[[212 555]] , [[212 559]]
[[703 489]] , [[703 493]]
[[508 576]] , [[508 580]]
[[140 615]] , [[139 616]]
[[300 572]] , [[300 576]]
[[882 639]] , [[882 643]]
[[672 570]] , [[671 571]]
[[301 573]] , [[301 577]]
[[354 573]] , [[353 574]]
[[685 575]] , [[684 576]]
[[342 576]] , [[341 577]]
[[382 576]] , [[382 580]]
[[606 575]] , [[605 576]]
[[494 492]] , [[494 496]]
[[182 490]] , [[182 494]]
[[661 490]] , [[661 494]]
[[281 553]] , [[281 557]]
[[175 490]] , [[175 494]]
[[695 572]] , [[695 576]]
[[295 574]] , [[295 578]]
[[303 553]] , [[303 557]]
[[629 575]] , [[628 576]]
[[224 553]] , [[222 555]]
[[352 574]] , [[350 576]]
[[427 571]] , [[427 575]]
[[604 574]] , [[604 578]]
[[258 553]] , [[258 557]]
[[495 491]] , [[495 495]]
[[589 489]] , [[589 493]]
[[449 571]] , [[449 575]]
[[512 574]] , [[512 578]]
[[592 595]] , [[591 596]]
[[495 491]] , [[495 495]]
[[271 573]] , [[270 574]]
[[269 553]] , [[269 557]]
[[511 574]] , [[511 578]]
[[561 490]] , [[561 494]]
[[561 490]] , [[561 494]]
[[212 574]] , [[212 578]]
[[659 770]] , [[659 774]]
[[444 571]] , [[444 575]]
[[407 575]] , [[407 579]]
[[258 553]] , [[258 557]]
[[915 616]] , [[915 618]]
[[637 765]] , [[636 766]]
[[916 615]] , [[915 616]]
[[592 576]] , [[592 580]]
[[ 480 1197]] , [[ 481 1196]]
[[ 480 1197]] , [[ 481 1196]]
[[ 418 1272]] , [[ 419 1271]]
[[191 929]] , [[191 933]]
[[ 220 1361]] , [[ 221 1361]]
[[178 903]] , [[178 914]]
[[ 630 1135]] , [[ 631 1134]]
[[ 228 1179]] , [[ 229 1178]]
[[ 417 1068]] , [[ 418 1067]]
[[ 538 1334]] , [[ 539 1333]]
[[618 863]] , [[619 862]]
[[ 291 1354]] , [[ 292 1353]]
[[ 307 1350]] , [[ 308 1350]]
[[223 834]] , [[222 835]]
[[666 837]] , [[667 838]]
[[578 847]] , [[579 846]]
[[920 607]] , [[919 608]]
[[545 856]] , [[546 855]]
[[790 688]] , [[790 692]]
[[666 571]] , [[666 572]]
[[672 570]] , [[672 574]]
[[252 572]] , [[252 576]]
[[734 741]] , [[734 745]]
[[372 858]] , [[372 862]]
[[180 952]] , [[180 956]]
[[446 947]] , [[446 956]]
[[446 947]] , [[446 952]]
[[ 672 1364]] , [[ 673 1363]]
[[443 976]] , [[442 977]]
[[ 230 1013]] , [[ 231 1012]]
[[ 430 1015]] , [[ 430 1022]]
[[ 195 1022]] , [[ 192 1025]]
[[ 384 1320]] , [[ 385 1319]]
[[ 396 1339]] , [[ 397 1338]]
[[178 889]] , [[178 894]]
[[ 492 1015]] , [[ 491 1016]]
