[[ 418 1254]] , [[ 418 1263]]
[[ 418 1254]] , [[ 418 1265]]
[[ 196 1224]] , [[ 196 1243]]
[[ 196 1224]] , [[ 196 1225]]
[[ 606 1297]] , [[ 605 1298]]
[[ 411 1303]] , [[ 410 1304]]
[[ 408 1302]] , [[ 408 1307]]
[[ 606 1295]] , [[ 605 1296]]
[[ 194 1222]] , [[ 194 1227]]
[[ 466 1174]] , [[ 465 1175]]
[[ 220 1180]] , [[ 219 1181]]
[[ 420 1150]] , [[ 420 1151]]
[[ 406 1034]] , [[ 406 1039]]
[[394 894]] , [[394 895]]
[[407 962]] , [[408 961]]
[[560 838]] , [[560 839]]
[[400 846]] , [[400 851]]
[[532 840]] , [[532 845]]
[[532 840]] , [[532 845]]
[[532 840]] , [[532 845]]
[[632 832]] , [[632 837]]
[[660 834]] , [[660 835]]
[[358 828]] , [[358 831]]
[[418 832]] , [[418 833]]
[[358 828]] , [[358 831]]
[[467 848]] , [[468 847]]
[[182 832]] , [[182 835]]
[[406 832]] , [[406 833]]
[[406 832]] , [[406 833]]
[[632 832]] , [[632 837]]
[[660 834]] , [[660 835]]
[[660 834]] , [[660 835]]
[[542 840]] , [[542 845]]
[[542 840]] , [[542 845]]
[[656 836]] , [[656 837]]
[[512 844]] , [[512 851]]
[[654 836]] , [[654 837]]
[[556 842]] , [[556 847]]
[[626 832]] , [[626 837]]
[[494 848]] , [[494 853]]
[[574 846]] , [[574 847]]
[[650 834]] , [[650 835]]
[[652 835]] , [[651 836]]
[[648 836]] , [[648 839]]
[[422 834]] , [[422 835]]
[[420 834]] , [[420 835]]
[[508 838]] , [[508 839]]
[[610 840]] , [[610 841]]
[[610 840]] , [[610 841]]
[[654 835]] , [[653 836]]
[[630 858]] , [[630 863]]
[[542 850]] , [[542 855]]
[[174 836]] , [[174 841]]
[[584 842]] , [[584 843]]
[[638 834]] , [[638 841]]
[[568 846]] , [[568 857]]
[[494 840]] , [[494 841]]
[[610 838]] , [[610 839]]
[[170 836]] , [[170 843]]
[[470 840]] , [[470 847]]
[[654 836]] , [[654 837]]
[[654 836]] , [[654 839]]
[[478 840]] , [[478 841]]
[[608 840]] , [[608 849]]
[[166 846]] , [[166 861]]
[[172 868]] , [[172 869]]
[[654 836]] , [[654 837]]
[[540 842]] , [[540 845]]
[[484 840]] , [[484 841]]
[[540 842]] , [[540 845]]
[[512 840]] , [[512 841]]
[[158 854]] , [[158 859]]
[[615 936]] , [[616 935]]
[[502 840]] , [[502 841]]
[[613 934]] , [[614 933]]
[[385 921]] , [[385 931]]
[[385 921]] , [[385 931]]
[[600 887]] , [[600 893]]
