[[ 497 1189]] , [[ 498 1188]]
[[ 488 1196]] , [[ 489 1195]]
[[638 913]] , [[638 934]]
[[ 721 1360]] , [[ 722 1359]]
[[798 869]] , [[797 870]]
[[ 631 1046]] , [[ 632 1045]]
[[ 630 1135]] , [[ 631 1134]]
[[ 432 1217]] , [[ 432 1218]]
[[ 402 1316]] , [[ 403 1315]]
[[376 853]] , [[376 858]]
[[ 529 1351]] , [[ 530 1350]]
[[ 537 1335]] , [[ 538 1334]]
[[289 842]] , [[294 842]]
[[656 833]] , [[657 832]]
[[439 845]] , [[440 844]]
[[525 573]] , [[525 577]]
[[616 853]] , [[617 854]]
[[832 683]] , [[832 687]]
[[575 571]] , [[574 572]]
[[718 569]] , [[718 574]]
[[653 571]] , [[652 572]]
[[712 714]] , [[712 718]]
[[463 797]] , [[463 802]]
[[306 551]] , [[306 555]]
[[672 570]] , [[672 574]]
[[181 571]] , [[181 575]]
[[209 571]] , [[209 575]]
[[207 571]] , [[207 575]]
[[802 658]] , [[803 657]]
[[181 571]] , [[181 575]]
[[812 653]] , [[811 654]]
[[520 573]] , [[520 574]]
[[163 558]] , [[163 565]]
[[765 487]] , [[765 491]]
[[195 555]] , [[195 559]]
[[283 489]] , [[283 493]]
[[396 576]] , [[396 580]]
[[608 613]] , [[607 614]]
[[293 572]] , [[293 576]]
[[904 627]] , [[903 628]]
[[176 570]] , [[176 574]]
[[678 572]] , [[678 576]]
[[316 573]] , [[316 577]]
[[291 575]] , [[291 579]]
[[246 576]] , [[246 580]]
[[539 575]] , [[539 579]]
[[478 575]] , [[478 580]]
[[468 492]] , [[468 496]]
[[158 490]] , [[158 494]]
[[651 490]] , [[651 494]]
[[539 493]] , [[539 497]]
[[766 489]] , [[766 494]]
[[214 555]] , [[214 559]]
[[269 574]] , [[269 578]]
[[272 553]] , [[271 554]]
[[545 575]] , [[545 579]]
[[288 551]] , [[286 553]]
[[327 574]] , [[327 578]]
[[246 571]] , [[246 575]]
[[552 574]] , [[552 578]]
[[216 553]] , [[216 557]]
[[590 490]] , [[590 494]]
[[291 489]] , [[291 493]]
[[187 571]] , [[187 575]]
[[353 574]] , [[353 578]]
[[484 583]] , [[483 584]]
[[530 490]] , [[530 494]]
[[670 572]] , [[670 573]]
[[258 553]] , [[258 557]]
[[300 574]] , [[300 578]]
[[277 489]] , [[277 493]]
[[277 489]] , [[277 493]]
[[271 573]] , [[270 574]]
[[652 766]] , [[652 770]]
[[427 571]] , [[427 575]]
[[387 575]] , [[387 579]]
[[221 553]] , [[221 557]]
[[612 599]] , [[611 600]]
[[915 616]] , [[915 618]]
[[612 599]] , [[611 600]]
[[578 576]] , [[578 580]]
[[ 497 1189]] , [[ 498 1188]]
[[ 497 1189]] , [[ 498 1188]]
[[ 488 1196]] , [[ 489 1195]]
[[638 913]] , [[638 934]]
[[ 721 1360]] , [[ 722 1359]]
[[798 869]] , [[797 870]]
[[ 631 1046]] , [[ 632 1045]]
[[ 630 1135]] , [[ 631 1134]]
[[ 432 1217]] , [[ 432 1218]]
[[ 402 1316]] , [[ 403 1315]]
[[376 853]] , [[376 858]]
[[ 529 1351]] , [[ 530 1350]]
[[ 537 1335]] , [[ 538 1334]]
[[289 842]] , [[294 842]]
[[656 833]] , [[657 832]]
[[439 845]] , [[440 844]]
[[525 573]] , [[525 577]]
[[616 853]] , [[617 854]]
[[832 683]] , [[832 687]]
[[575 571]] , [[574 572]]
[[718 569]] , [[718 574]]
[[653 571]] , [[652 572]]
[[712 714]] , [[712 718]]
[[ 674 1364]] , [[ 675 1363]]
[[188 951]] , [[188 960]]
[[435 937]] , [[435 942]]
[[535 944]] , [[534 945]]
[[ 514 1353]] , [[ 515 1352]]
[[516 969]] , [[515 970]]
[[ 243 1010]] , [[ 254 1010]]
[[ 496 1011]] , [[ 494 1013]]
[[ 185 1016]] , [[ 185 1024]]
[[ 402 1319]] , [[ 403 1318]]
[[ 380 1339]] , [[ 381 1338]]
[[804 887]] , [[803 888]]
[[ 184 1015]] , [[ 184 1019]]
[[774 838]] , [[775 837]]
[[392 959]] , [[393 958]]
[[343 856]] , [[346 856]]
[[571 859]] , [[572 858]]
[[397 802]] , [[398 801]]
[[357 832]] , [[358 831]]
[[478 789]] , [[477 790]]
[[528 733]] , [[527 734]]
[[708 842]] , [[709 841]]
[[346 824]] , [[347 823]]
[[443 801]] , [[462 801]]
[[708 842]] , [[709 841]]
[[404 859]] , [[405 858]]
[[593 845]] , [[594 844]]
[[410 837]] , [[411 836]]
[[594 846]] , [[595 845]]
[[382 741]] , [[381 742]]
[[348 831]] , [[349 830]]
[[412 839]] , [[413 838]]
[[370 828]] , [[371 827]]
[[495 683]] , [[495 684]]
[[666 781]] , [[663 784]]
[[426 843]] , [[427 842]]
[[690 800]] , [[690 805]]
[[637 829]] , [[638 828]]
[[427 854]] , [[428 854]]
[[430 846]] , [[431 845]]
[[417 837]] , [[418 836]]
[[391 784]] , [[392 783]]
[[557 803]] , [[558 802]]
[[366 820]] , [[367 819]]
[[572 851]] , [[573 850]]
[[588 849]] , [[589 848]]
[[562 859]] , [[563 858]]
[[577 749]] , [[577 750]]
[[386 794]] , [[387 793]]
[[341 792]] , [[342 791]]
[[745 842]] , [[746 841]]
[[324 853]] , [[325 852]]
[[385 858]] , [[386 857]]
[[618 851]] , [[619 850]]
[[379 840]] , [[380 840]]
[[390 884]] , [[391 883]]
[[209 838]] , [[234 838]]
[[627 859]] , [[628 858]]
[[388 883]] , [[389 882]]
[[389 883]] , [[390 882]]
[[421 836]] , [[426 836]]
[[338 776]] , [[338 780]]
[[415 852]] , [[416 851]]
[[368 848]] , [[369 847]]
[[466 859]] , [[467 858]]
[[381 853]] , [[382 852]]
[[383 806]] , [[382 807]]
[[421 858]] , [[422 858]]
[[199 839]] , [[200 838]]
[[408 860]] , [[409 859]]
[[548 848]] , [[549 847]]
[[373 856]] , [[374 855]]
[[572 779]] , [[571 780]]
[[770 842]] , [[771 841]]
[[554 759]] , [[553 760]]
[[381 788]] , [[380 789]]
[[338 778]] , [[338 779]]
[[373 917]] , [[374 916]]
[[507 856]] , [[508 856]]
[[379 911]] , [[380 910]]
[[395 933]] , [[396 932]]
[[462 799]] , [[462 804]]
[[690 835]] , [[689 836]]
[[621 789]] , [[621 790]]
[[374 955]] , [[375 954]]
[[591 840]] , [[591 845]]
[[732 797]] , [[731 798]]
[[162 912]] , [[163 911]]
[[801 854]] , [[802 853]]
[[724 879]] , [[725 878]]
[[381 836]] , [[380 837]]
[[133 833]] , [[133 847]]
[[353 915]] , [[354 914]]
[[620 773]] , [[619 774]]
[[334 801]] , [[334 808]]
[[477 780]] , [[477 785]]
[[345 866]] , [[346 865]]
[[270 855]] , [[280 855]]
[[585 877]] , [[586 876]]
[[327 780]] , [[327 784]]
[[347 950]] , [[348 949]]
[[320 884]] , [[322 884]]
[[552 761]] , [[551 762]]
[[617 846]] , [[618 846]]
[[123 863]] , [[124 862]]
[[404 883]] , [[405 882]]
[[322 863]] , [[323 862]]
[[270 819]] , [[270 824]]
[[375 804]] , [[374 805]]
[[558 873]] , [[559 872]]
[[146 867]] , [[147 866]]
[[112 824]] , [[112 828]]
[[452 765]] , [[451 766]]
[[522 859]] , [[523 858]]
[[690 789]] , [[689 790]]
[[115 858]] , [[116 857]]
[[564 900]] , [[565 899]]
[[568 861]] , [[569 860]]
[[461 858]] , [[490 858]]
[[568 853]] , [[569 852]]
[[354 860]] , [[355 859]]
[[405 858]] , [[444 858]]
[[521 858]] , [[536 858]]
[[371 858]] , [[476 858]]
[[371 858]] , [[442 858]]
[[332 863]] , [[333 862]]
[[352 858]] , [[353 857]]
[[466 849]] , [[467 848]]
[[348 857]] , [[349 856]]
[[484 853]] , [[490 853]]
