[[ 402 1317]] , [[ 403 1316]]
[[ 402 1317]] , [[ 403 1316]]
[[ 223 1010]] , [[ 222 1011]]
[[796 943]] , [[795 944]]
[[289 996]] , [[ 289 1001]]
[[ 607 1307]] , [[ 608 1306]]
[[ 593 1300]] , [[ 594 1299]]
[[ 399 1329]] , [[ 400 1328]]
[[376 853]] , [[376 858]]
[[611 855]] , [[611 858]]
[[615 890]] , [[615 894]]
[[830 957]] , [[829 958]]
[[183 899]] , [[183 903]]
[[610 913]] , [[611 912]]
[[396 901]] , [[397 900]]
[[665 840]] , [[666 839]]
[[612 889]] , [[613 888]]
[[362 857]] , [[363 858]]
[[362 831]] , [[363 830]]
[[606 669]] , [[605 670]]
[[606 669]] , [[605 670]]
[[776 840]] , [[777 839]]
[[474 845]] , [[475 844]]
[[832 681]] , [[831 682]]
[[712 714]] , [[712 718]]
[[455 797]] , [[455 801]]
[[369 817]] , [[379 817]]
[[410 837]] , [[411 836]]
[[466 849]] , [[467 848]]
[[669 670]] , [[669 679]]
[[543 854]] , [[550 854]]
[[620 826]] , [[621 825]]
[[444 574]] , [[444 578]]
[[308 551]] , [[307 552]]
[[588 574]] , [[588 578]]
[[302 574]] , [[302 578]]
[[545 856]] , [[546 856]]
[[499 856]] , [[520 856]]
[[628 826]] , [[629 825]]
[[700 844]] , [[701 843]]
[[904 627]] , [[903 628]]
[[557 779]] , [[557 783]]
[[566 781]] , [[565 782]]
[[586 609]] , [[584 611]]
[[664 787]] , [[663 788]]
[[565 783]] , [[565 793]]
[[636 824]] , [[637 823]]
[[351 575]] , [[350 576]]
[[199 573]] , [[199 577]]
[[244 574]] , [[244 578]]
[[509 575]] , [[508 576]]
[[270 574]] , [[270 578]]
[[384 576]] , [[384 580]]
[[716 629]] , [[716 633]]
[[477 575]] , [[477 579]]
[[379 840]] , [[380 840]]
[[850 667]] , [[849 668]]
[[378 839]] , [[379 839]]
[[649 823]] , [[650 822]]
[[493 848]] , [[494 847]]
[[589 574]] , [[589 578]]
[[352 574]] , [[352 578]]
[[268 573]] , [[268 578]]
[[387 575]] , [[387 579]]
[[663 810]] , [[662 811]]
[[301 845]] , [[302 844]]
[[354 574]] , [[354 578]]
[[638 765]] , [[637 766]]
[[632 574]] , [[632 578]]
[[614 805]] , [[613 806]]
[[268 574]] , [[268 578]]
[[359 574]] , [[358 575]]
[[659 770]] , [[659 774]]
[[470 845]] , [[471 844]]
[[652 766]] , [[652 770]]
[[760 841]] , [[761 840]]
[[588 576]] , [[588 580]]
[[530 851]] , [[531 850]]
[[362 857]] , [[363 856]]
[[417 843]] , [[418 842]]
[[312 850]] , [[313 849]]
[[ 402 1317]] , [[ 403 1316]]
[[ 402 1317]] , [[ 403 1316]]
[[ 402 1317]] , [[ 403 1316]]
[[ 223 1010]] , [[ 222 1011]]
[[796 943]] , [[795 944]]
[[289 996]] , [[ 289 1001]]
[[ 607 1307]] , [[ 608 1306]]
[[ 593 1300]] , [[ 594 1299]]
[[ 399 1329]] , [[ 400 1328]]
[[376 853]] , [[376 858]]
[[611 855]] , [[611 858]]
[[615 890]] , [[615 894]]
[[830 957]] , [[829 958]]
[[183 899]] , [[183 903]]
[[610 913]] , [[611 912]]
[[396 901]] , [[397 900]]
[[665 840]] , [[666 839]]
[[612 889]] , [[613 888]]
[[362 857]] , [[363 858]]
[[362 831]] , [[363 830]]
[[606 669]] , [[605 670]]
[[606 669]] , [[605 670]]
[[776 840]] , [[777 839]]
[[180 950]] , [[180 954]]
[[ 192 1055]] , [[ 192 1064]]
[[ 354 1009]] , [[ 353 1010]]
[[ 332 1015]] , [[ 333 1014]]
[[ 241 1006]] , [[ 240 1007]]
[[ 331 1008]] , [[ 330 1009]]
[[ 312 1045]] , [[ 312 1046]]
[[ 211 1087]] , [[ 211 1104]]
[[ 239 1117]] , [[ 239 1134]]
[[ 366 1352]] , [[ 367 1351]]
[[ 483 1355]] , [[ 484 1354]]
[[830 991]] , [[829 992]]
[[ 421 1134]] , [[ 422 1135]]
[[597 842]] , [[597 847]]
[[184 894]] , [[185 893]]
[[423 916]] , [[426 916]]
[[770 838]] , [[771 837]]
[[402 861]] , [[403 860]]
[[388 863]] , [[389 862]]
[[474 845]] , [[475 844]]
[[720 842]] , [[721 841]]
[[407 903]] , [[408 902]]
[[623 863]] , [[624 862]]
[[379 856]] , [[380 855]]
[[388 863]] , [[389 862]]
[[452 743]] , [[451 744]]
[[238 755]] , [[238 759]]
[[391 883]] , [[392 882]]
[[333 791]] , [[333 795]]
[[578 859]] , [[579 858]]
[[387 862]] , [[388 861]]
[[323 864]] , [[324 864]]
[[407 858]] , [[414 858]]
[[670 733]] , [[669 734]]
[[415 858]] , [[420 858]]
[[391 873]] , [[392 872]]
[[185 884]] , [[186 884]]
[[393 878]] , [[394 877]]
[[678 823]] , [[678 830]]
[[407 900]] , [[408 899]]
[[756 877]] , [[757 877]]
[[733 874]] , [[734 874]]
[[299 850]] , [[300 851]]
[[387 887]] , [[388 886]]
[[505 769]] , [[505 773]]
[[443 765]] , [[443 769]]
[[446 773]] , [[445 774]]
[[745 842]] , [[746 841]]
[[394 878]] , [[395 877]]
[[365 854]] , [[366 853]]
[[392 891]] , [[393 890]]
[[415 922]] , [[416 921]]
[[493 771]] , [[493 784]]
