[[ 308 1172]] , [[ 308 1177]]
[[ 210 1184]] , [[ 210 1185]]
[[ 448 1178]] , [[ 448 1185]]
[[ 226 1182]] , [[ 226 1183]]
[[ 418 1216]] , [[ 418 1241]]
[[ 418 1248]] , [[ 418 1263]]
[[ 418 1246]] , [[ 418 1263]]
[[ 194 1222]] , [[ 194 1227]]
[[ 466 1174]] , [[ 465 1175]]
[[ 350 1170]] , [[ 350 1181]]
[[ 316 1170]] , [[ 316 1175]]
[[ 410 1086]] , [[ 409 1087]]
[[ 356 1002]] , [[ 356 1003]]
[[183 894]] , [[184 893]]
[[610 838]] , [[610 851]]
[[374 828]] , [[374 831]]
[[658 836]] , [[658 837]]
[[374 828]] , [[373 829]]
[[414 834]] , [[414 835]]
[[809 866]] , [[810 865]]
[[372 828]] , [[372 829]]
[[422 832]] , [[422 833]]
[[250 592]] , [[250 599]]
[[830 635]] , [[830 639]]
[[288 593]] , [[288 597]]
[[880 636]] , [[880 640]]
[[382 827]] , [[381 828]]
[[360 828]] , [[359 829]]
[[869 635]] , [[869 639]]
[[872 634]] , [[871 635]]
[[382 827]] , [[381 828]]
[[424 832]] , [[424 833]]
[[811 868]] , [[812 867]]
[[412 834]] , [[412 835]]
[[304 611]] , [[304 615]]
[[430 836]] , [[430 837]]
[[381 829]] , [[380 830]]
[[196 836]] , [[196 841]]
[[376 828]] , [[376 831]]
[[610 838]] , [[610 847]]
[[610 838]] , [[610 845]]
[[890 634]] , [[890 639]]
[[374 828]] , [[374 831]]
[[318 594]] , [[318 599]]
[[240 552]] , [[240 556]]
[[256 550]] , [[256 554]]
[[377 828]] , [[375 830]]
[[607 848]] , [[608 847]]
[[607 848]] , [[608 847]]
[[186 452]] , [[186 453]]
[[610 840]] , [[610 841]]
[[428 834]] , [[428 835]]
[[382 828]] , [[382 835]]
[[428 834]] , [[428 835]]
[[346 830]] , [[346 831]]
[[470 840]] , [[470 845]]
[[638 833]] , [[638 841]]
[[378 828]] , [[378 833]]
[[426 832]] , [[426 833]]
[[426 832]] , [[426 833]]
[[378 828]] , [[378 831]]
[[198 834]] , [[198 835]]
[[606 833]] , [[606 839]]
[[654 836]] , [[654 839]]
[[466 840]] , [[466 845]]
[[542 842]] , [[542 845]]
[[317 592]] , [[317 596]]
[[484 840]] , [[484 841]]
[[634 833]] , [[634 837]]
[[486 840]] , [[486 841]]
[[414 834]] , [[414 835]]
[[502 842]] , [[502 847]]
[[154 844]] , [[154 859]]
[[455 846]] , [[456 845]]
[[596 852]] , [[596 861]]
[[602 852]] , [[602 853]]
[[612 848]] , [[612 849]]
[[534 842]] , [[534 845]]
[[534 842]] , [[534 845]]
[[590 840]] , [[590 845]]
[[526 846]] , [[526 853]]
[[151 862]] , [[151 868]]
[[512 846]] , [[512 851]]
[[590 840]] , [[590 841]]
[[540 842]] , [[540 845]]
[[317 592]] , [[317 596]]
[[386 834]] , [[386 835]]
[[384 836]] , [[384 837]]
[[626 838]] , [[626 839]]
[[448 842]] , [[448 847]]
[[380 836]] , [[380 837]]
[[512 846]] , [[512 851]]
[[472 842]] , [[472 843]]
[[146 854]] , [[146 859]]
[[326 833]] , [[325 834]]
[[446 848]] , [[446 853]]
[[618 846]] , [[618 847]]
[[638 846]] , [[638 849]]
[[ 775 1076]] , [[ 776 1075]]
[[571 860]] , [[570 861]]
[[372 830]] , [[372 835]]
[[329 857]] , [[329 861]]
[[126 846]] , [[126 849]]
[[612 842]] , [[612 843]]
[[112 834]] , [[112 853]]
[[616 842]] , [[616 843]]
[[432 840]] , [[432 849]]
[[436 842]] , [[436 847]]
[[318 828]] , [[318 833]]
[[112 836]] , [[112 845]]
[[102 836]] , [[102 881]]
[[356 828]] , [[356 831]]
[[540 850]] , [[540 855]]
[[748 843]] , [[747 844]]
[[748 843]] , [[747 844]]
[[140 830]] , [[140 831]]
[[618 843]] , [[617 844]]
[[102 846]] , [[102 849]]
[[ 92 840]] , [[ 92 845]]
[[132 832]] , [[132 833]]
[[568 844]] , [[568 845]]
[[638 846]] , [[638 851]]
[[494 842]] , [[494 845]]
[[568 844]] , [[568 845]]
[[494 842]] , [[494 847]]
[[494 842]] , [[494 847]]
[[494 842]] , [[494 847]]
[[ 87 846]] , [[ 87 865]]
[[728 844]] , [[727 845]]
[[462 844]] , [[462 849]]
[[ 94 840]] , [[ 94 845]]
[[326 828]] , [[326 845]]
[[318 593]] , [[318 597]]
[[ 88 834]] , [[ 88 839]]
[[ 89 832]] , [[ 89 833]]
[[510 842]] , [[510 845]]
[[124 832]] , [[124 833]]
[[510 842]] , [[510 843]]
[[ 90 836]] , [[ 90 883]]
[[334 830]] , [[334 831]]
[[204 597]] , [[204 601]]
[[136 834]] , [[136 835]]
[[430 592]] , [[430 599]]
[[334 830]] , [[334 831]]
[[878 638]] , [[878 642]]
[[338 836]] , [[338 837]]
[[880 638]] , [[880 642]]
[[124 842]] , [[124 847]]
[[299 836]] , [[297 838]]
[[109 846]] , [[109 876]]
[[111 846]] , [[111 866]]
[[608 844]] , [[608 845]]
[[514 844]] , [[514 847]]
[[514 844]] , [[514 849]]
[[116 848]] , [[116 893]]
[[321 848]] , [[322 847]]
[[342 832]] , [[342 835]]
[[342 832]] , [[342 837]]
[[443 601]] , [[443 605]]
[[362 838]] , [[362 857]]
[[364 838]] , [[364 845]]
[[564 854]] , [[564 861]]
[[566 842]] , [[566 847]]
[[630 840]] , [[630 843]]
[[340 831]] , [[339 832]]
[[174 590]] , [[174 597]]
[[490 840]] , [[490 841]]
[[544 838]] , [[544 839]]
[[530 838]] , [[530 839]]
[[127 836]] , [[127 855]]
[[147 836]] , [[147 840]]
[[530 840]] , [[530 843]]
[[612 837]] , [[612 839]]
[[130 846]] , [[130 891]]
[[162 834]] , [[162 835]]
[[272 590]] , [[272 593]]
[[622 838]] , [[622 841]]
[[534 844]] , [[534 845]]
[[380 836]] , [[380 849]]
[[252 589]] , [[250 591]]
[[274 590]] , [[274 595]]
[[648 840]] , [[648 843]]
[[606 850]] , [[606 853]]
[[530 844]] , [[530 849]]
[[658 840]] , [[658 841]]
[[404 834]] , [[404 835]]
[[478 848]] , [[478 849]]
[[574 846]] , [[574 853]]
[[586 854]] , [[586 859]]
[[578 846]] , [[578 857]]
[[612 856]] , [[612 863]]
[[530 844]] , [[530 849]]
[[412 834]] , [[412 837]]
[[364 832]] , [[364 833]]
[[410 834]] , [[410 843]]
[[410 834]] , [[410 841]]
[[568 848]] , [[568 851]]
[[430 834]] , [[430 835]]
[[410 836]] , [[410 841]]
[[558 844]] , [[558 849]]
[[586 848]] , [[586 855]]
[[558 844]] , [[558 849]]
[[558 844]] , [[558 849]]
[[586 848]] , [[586 855]]
[[420 834]] , [[420 835]]
[[554 846]] , [[554 851]]
[[654 836]] , [[653 837]]
[[538 850]] , [[538 851]]
[[500 848]] , [[500 853]]
[[510 854]] , [[510 859]]
[[478 852]] , [[478 857]]
[[522 854]] , [[522 859]]
[[480 848]] , [[480 853]]
[[552 846]] , [[552 851]]
[[578 846]] , [[578 847]]
[[538 850]] , [[538 851]]
[[538 850]] , [[538 851]]
[[668 837]] , [[667 838]]
[[630 834]] , [[630 839]]
[[596 842]] , [[596 843]]
[[580 844]] , [[580 845]]
[[640 834]] , [[640 839]]
[[552 846]] , [[552 847]]
[[634 844]] , [[634 845]]
[[644 834]] , [[644 839]]
[[671 846]] , [[672 845]]
[[646 834]] , [[646 839]]
[[659 844]] , [[660 843]]
[[444 834]] , [[444 837]]
[[ 70 570]] , [[ 70 575]]
[[254 592]] , [[254 597]]
[[254 590]] , [[254 597]]
[[448 834]] , [[448 857]]
[[448 834]] , [[448 839]]
[[660 835]] , [[660 839]]
[[694 840]] , [[694 841]]
[[264 836]] , [[264 837]]
[[264 836]] , [[264 837]]
[[264 836]] , [[264 837]]
[[430 834]] , [[430 835]]
[[252 592]] , [[252 601]]
[[252 592]] , [[252 601]]
[[650 834]] , [[650 839]]
[[192 456]] , [[192 457]]
[[556 846]] , [[556 847]]
[[446 838]] , [[446 845]]
[[672 835]] , [[672 841]]
[[432 596]] , [[431 597]]
