[[ 600 1016]] , [[ 601 1015]]
[[474 995]] , [[ 474 1000]]
[[ 192 1135]] , [[ 192 1148]]
[[ 818 1063]] , [[ 817 1064]]
[[ 424 1303]] , [[ 425 1302]]
[[808 989]] , [[807 990]]
[[798 867]] , [[797 868]]
[[178 919]] , [[178 926]]
[[ 580 1009]] , [[ 579 1010]]
[[ 828 1005]] , [[ 827 1006]]
[[ 492 1013]] , [[ 490 1015]]
[[ 196 1121]] , [[ 197 1120]]
[[ 820 1107]] , [[ 819 1108]]
[[742 845]] , [[741 846]]
[[424 898]] , [[422 900]]
[[687 835]] , [[687 839]]
[[632 943]] , [[631 944]]
[[668 851]] , [[667 852]]
[[180 873]] , [[181 872]]
[[618 870]] , [[619 869]]
[[402 893]] , [[403 892]]
[[191 941]] , [[192 940]]
[[278 849]] , [[277 850]]
[[577 859]] , [[578 858]]
[[577 859]] , [[578 858]]
[[396 905]] , [[397 904]]
[[413 805]] , [[413 810]]
[[408 805]] , [[408 809]]
[[730 837]] , [[730 841]]
[[407 805]] , [[407 809]]
[[756 834]] , [[756 838]]
[[408 908]] , [[409 907]]
[[386 869]] , [[387 868]]
[[423 839]] , [[424 838]]
[[776 842]] , [[777 841]]
[[551 859]] , [[552 858]]
[[390 935]] , [[391 934]]
[[391 951]] , [[392 950]]
[[405 897]] , [[406 896]]
[[304 859]] , [[303 860]]
[[632 817]] , [[631 818]]
[[610 805]] , [[609 806]]
[[395 917]] , [[396 916]]
[[388 907]] , [[389 906]]
[[612 805]] , [[611 806]]
[[418 923]] , [[419 922]]
[[233 838]] , [[266 838]]
[[585 850]] , [[586 849]]
[[436 849]] , [[435 850]]
[[382 846]] , [[383 845]]
[[394 878]] , [[395 877]]
[[384 848]] , [[385 847]]
[[598 861]] , [[599 860]]
[[359 813]] , [[359 814]]
[[596 861]] , [[597 860]]
[[391 902]] , [[392 901]]
[[393 877]] , [[394 876]]
[[405 895]] , [[406 896]]
[[407 891]] , [[408 890]]
[[826 843]] , [[825 844]]
[[392 906]] , [[393 905]]
[[405 891]] , [[406 890]]
[[543 858]] , [[544 857]]
[[384 864]] , [[385 863]]
[[390 938]] , [[391 937]]
[[373 826]] , [[372 827]]
[[613 856]] , [[615 856]]
[[377 825]] , [[376 826]]
[[679 835]] , [[679 839]]
[[383 938]] , [[384 937]]
[[374 853]] , [[375 852]]
[[340 854]] , [[341 853]]
[[240 843]] , [[236 847]]
[[159 858]] , [[159 864]]
[[607 811]] , [[607 818]]
[[671 835]] , [[671 839]]
[[369 899]] , [[370 898]]
[[152 847]] , [[152 858]]
[[814 855]] , [[813 856]]
[[150 863]] , [[150 868]]
[[171 909]] , [[172 908]]
[[ 600 1016]] , [[ 601 1015]]
[[ 600 1016]] , [[ 601 1015]]
[[474 995]] , [[ 474 1000]]
[[ 192 1135]] , [[ 192 1148]]
[[ 818 1063]] , [[ 817 1064]]
[[ 424 1303]] , [[ 425 1302]]
[[808 989]] , [[807 990]]
[[798 867]] , [[797 868]]
[[178 919]] , [[178 926]]
[[ 580 1009]] , [[ 579 1010]]
[[ 828 1005]] , [[ 827 1006]]
[[ 492 1013]] , [[ 490 1015]]
[[ 196 1121]] , [[ 197 1120]]
[[ 820 1107]] , [[ 819 1108]]
[[742 845]] , [[741 846]]
[[424 898]] , [[422 900]]
[[687 835]] , [[687 839]]
[[632 943]] , [[631 944]]
[[668 851]] , [[667 852]]
[[180 873]] , [[181 872]]
[[618 870]] , [[619 869]]
[[402 893]] , [[403 892]]
[[191 941]] , [[192 940]]
[[ 240 1119]] , [[ 240 1136]]
[[ 209 1193]] , [[ 210 1192]]
