[[ 262 1172]] , [[ 261 1173]]
[[ 452 1178]] , [[ 452 1183]]
[[ 354 1178]] , [[ 354 1183]]
[[ 452 1178]] , [[ 452 1183]]
[[ 192 1198]] , [[ 192 1225]]
[[ 194 1222]] , [[ 194 1229]]
[[ 418 1214]] , [[ 418 1241]]
[[ 418 1214]] , [[ 418 1241]]
[[ 420 1172]] , [[ 420 1173]]
[[ 316 1170]] , [[ 316 1175]]
[[ 262 1170]] , [[ 261 1171]]
[[ 411 1076]] , [[ 411 1080]]
[[398 894]] , [[398 895]]
[[378 854]] , [[378 859]]
[[660 834]] , [[660 835]]
[[880 636]] , [[880 640]]
[[196 836]] , [[196 837]]
[[315 591]] , [[314 592]]
[[370 828]] , [[370 829]]
[[370 828]] , [[370 831]]
[[880 636]] , [[880 640]]
[[374 828]] , [[374 829]]
[[300 588]] , [[300 592]]
[[222 595]] , [[222 599]]
[[250 592]] , [[250 599]]
[[302 608]] , [[302 612]]
[[880 636]] , [[880 640]]
[[871 635]] , [[871 639]]
[[424 593]] , [[424 598]]
[[424 593]] , [[424 598]]
[[886 635]] , [[886 639]]
[[471 848]] , [[472 847]]
[[408 832]] , [[408 835]]
[[364 828]] , [[363 829]]
[[413 594]] , [[412 595]]
[[415 846]] , [[416 845]]
[[890 634]] , [[890 639]]
[[414 834]] , [[414 835]]
[[302 608]] , [[302 612]]
[[650 832]] , [[650 833]]
[[650 832]] , [[650 833]]
[[876 634]] , [[876 639]]
[[876 637]] , [[876 641]]
[[240 552]] , [[240 556]]
[[186 452]] , [[186 453]]
[[186 452]] , [[186 453]]
[[318 594]] , [[318 598]]
[[648 836]] , [[648 837]]
[[648 836]] , [[648 837]]
[[138 362]] , [[138 367]]
[[654 835]] , [[653 836]]
[[368 828]] , [[368 829]]
[[250 550]] , [[250 554]]
[[381 829]] , [[381 833]]
[[316 594]] , [[316 598]]
[[638 834]] , [[638 839]]
[[626 832]] , [[626 837]]
[[310 590]] , [[310 591]]
[[378 828]] , [[378 833]]
[[378 827]] , [[378 833]]
[[308 592]] , [[308 596]]
[[372 828]] , [[372 831]]
[[627 832]] , [[626 833]]
[[636 834]] , [[636 839]]
[[636 834]] , [[636 839]]
[[484 840]] , [[484 841]]
[[309 592]] , [[309 596]]
[[420 834]] , [[420 835]]
[[376 827]] , [[375 828]]
[[422 834]] , [[422 835]]
[[632 833]] , [[632 837]]
[[638 840]] , [[638 843]]
[[558 840]] , [[558 841]]
[[368 826]] , [[368 829]]
[[153 846]] , [[153 859]]
[[153 846]] , [[153 859]]
[[153 846]] , [[153 859]]
[[574 840]] , [[574 841]]
[[590 840]] , [[590 845]]
[[574 840]] , [[574 841]]
[[590 840]] , [[590 845]]
[[602 848]] , [[602 851]]
[[544 842]] , [[544 845]]
[[638 836]] , [[638 841]]
[[454 842]] , [[454 847]]
[[307 590]] , [[307 594]]
[[346 828]] , [[346 829]]
[[348 828]] , [[348 831]]
[[394 834]] , [[394 835]]
