[[ 331 1010]] , [[ 330 1011]]
[[ 583 1017]] , [[ 583 1021]]
[[ 273 1180]] , [[ 276 1180]]
[[ 194 1119]] , [[ 194 1120]]
[[ 402 1316]] , [[ 403 1315]]
[[ 241 1006]] , [[ 240 1007]]
[[288 994]] , [[288 998]]
[[ 251 1008]] , [[ 252 1008]]
[[ 193 1146]] , [[ 194 1145]]
[[ 196 1121]] , [[ 197 1120]]
[[ 820 1085]] , [[ 819 1086]]
[[ 798 1153]] , [[ 797 1154]]
[[ 196 1224]] , [[ 197 1223]]
[[413 936]] , [[413 940]]
[[ 274 1019]] , [[ 275 1018]]
[[410 897]] , [[410 904]]
[[271 993]] , [[271 996]]
[[631 923]] , [[632 922]]
[[636 905]] , [[637 904]]
[[668 831]] , [[667 832]]
[[401 846]] , [[401 851]]
[[635 909]] , [[636 908]]
[[634 903]] , [[633 904]]
[[387 901]] , [[388 900]]
[[387 901]] , [[388 900]]
[[764 841]] , [[765 840]]
[[278 849]] , [[277 850]]
[[338 847]] , [[335 850]]
[[195 961]] , [[196 960]]
[[250 843]] , [[245 848]]
[[368 845]] , [[365 848]]
[[756 834]] , [[756 838]]
[[303 822]] , [[303 826]]
[[390 883]] , [[391 882]]
[[407 900]] , [[408 899]]
[[697 839]] , [[697 843]]
[[636 899]] , [[635 900]]
[[614 903]] , [[613 904]]
[[624 873]] , [[624 882]]
[[614 899]] , [[613 900]]
[[774 857]] , [[773 858]]
[[824 839]] , [[823 840]]
[[753 837]] , [[752 838]]
[[697 839]] , [[697 843]]
[[709 839]] , [[709 843]]
[[697 839]] , [[697 843]]
[[196 837]] , [[196 842]]
[[620 878]] , [[621 877]]
[[284 853]] , [[285 852]]
[[613 858]] , [[620 858]]
[[254 845]] , [[253 846]]
[[409 891]] , [[410 890]]
[[170 834]] , [[170 846]]
[[292 851]] , [[291 852]]
[[169 835]] , [[169 839]]
[[828 851]] , [[827 852]]
[[182 837]] , [[182 838]]
[[646 862]] , [[645 863]]
[[470 841]] , [[470 846]]
[[180 929]] , [[181 928]]
[[681 835]] , [[681 839]]
[[824 849]] , [[823 850]]
[[681 835]] , [[681 839]]
[[681 835]] , [[681 839]]
[[818 839]] , [[817 840]]
[[631 899]] , [[632 898]]
[[796 841]] , [[795 842]]
[[162 862]] , [[162 866]]
[[604 895]] , [[604 899]]
[[660 853]] , [[659 854]]
[[386 880]] , [[387 879]]
[[376 866]] , [[377 865]]
[[174 880]] , [[175 879]]
[[170 895]] , [[171 894]]
[[170 871]] , [[171 870]]
[[619 911]] , [[620 910]]
[[573 841]] , [[572 842]]
[[619 914]] , [[620 913]]
[[595 895]] , [[594 896]]
[[217 903]] , [[216 904]]
[[612 895]] , [[611 896]]
[[ 331 1010]] , [[ 330 1011]]
[[ 331 1010]] , [[ 330 1011]]
[[ 583 1017]] , [[ 583 1021]]
[[ 273 1180]] , [[ 276 1180]]
[[ 194 1119]] , [[ 194 1120]]
[[ 402 1316]] , [[ 403 1315]]
