[[ 457 1358]] , [[ 457 1363]]
[[ 460 1304]] , [[ 461 1303]]
[[474 995]] , [[ 474 1000]]
[[313 866]] , [[313 867]]
[[828 981]] , [[827 982]]
[[ 422 1313]] , [[ 422 1318]]
[[ 425 1265]] , [[ 426 1264]]
[[ 525 1198]] , [[ 526 1197]]
[[ 657 1358]] , [[ 658 1357]]
[[ 482 1009]] , [[ 483 1008]]
[[ 484 1000]] , [[485 999]]
[[178 889]] , [[178 894]]
[[774 863]] , [[773 864]]
[[379 861]] , [[380 860]]
[[532 857]] , [[533 856]]
[[656 835]] , [[657 834]]
[[350 860]] , [[351 859]]
[[308 845]] , [[309 844]]
[[1069  774]] , [[1069  779]]
[[469 575]] , [[469 579]]
[[487 574]] , [[487 578]]
[[511 803]] , [[511 807]]
[[344 833]] , [[345 832]]
[[389 573]] , [[389 577]]
[[727 640]] , [[727 644]]
[[749 651]] , [[749 655]]
[[1069  733]] , [[1069  753]]
[[800 653]] , [[797 656]]
[[189 839]] , [[190 838]]
[[486 574]] , [[486 578]]
[[666 834]] , [[667 833]]
[[673 702]] , [[673 709]]
[[565 572]] , [[565 576]]
[[493 490]] , [[493 494]]
[[665 573]] , [[664 574]]
[[195 555]] , [[195 559]]
[[210 841]] , [[211 840]]
[[217 838]] , [[244 838]]
[[140 615]] , [[140 619]]
[[417 837]] , [[418 836]]
[[445 573]] , [[445 577]]
[[583 574]] , [[583 578]]
[[478 575]] , [[478 580]]
[[512 576]] , [[512 580]]
[[586 609]] , [[584 611]]
[[928 607]] , [[928 611]]
[[664 789]] , [[663 790]]
[[256 574]] , [[256 578]]
[[281 553]] , [[281 557]]
[[214 555]] , [[214 559]]
[[295 574]] , [[295 578]]
[[303 553]] , [[303 557]]
[[566 574]] , [[566 578]]
[[546 575]] , [[546 580]]
[[253 574]] , [[253 578]]
[[605 801]] , [[605 805]]
[[477 575]] , [[477 579]]
[[628 615]] , [[628 619]]
[[481 575]] , [[481 579]]
[[421 838]] , [[432 838]]
[[338 574]] , [[338 578]]
[[692 572]] , [[692 576]]
[[427 571]] , [[427 575]]
[[353 574]] , [[353 578]]
[[592 595]] , [[591 596]]
[[367 819]] , [[367 823]]
[[670 572]] , [[670 573]]
[[478 576]] , [[478 580]]
[[245 574]] , [[245 578]]
[[592 576]] , [[592 580]]
[[208 572]] , [[208 576]]
[[514 571]] , [[514 575]]
[[620 599]] , [[619 600]]
[[742 841]] , [[743 840]]
[[479 575]] , [[479 579]]
[[661 765]] , [[661 769]]
[[387 575]] , [[387 579]]
[[774 842]] , [[775 841]]
[[308 848]] , [[309 847]]
[[203 836]] , [[214 836]]
[[311 843]] , [[312 842]]
[[ 457 1358]] , [[ 457 1363]]
[[ 457 1358]] , [[ 457 1363]]
[[ 460 1304]] , [[ 461 1303]]
[[474 995]] , [[ 474 1000]]
[[313 866]] , [[313 867]]
[[828 981]] , [[827 982]]
[[ 422 1313]] , [[ 422 1318]]
[[ 425 1265]] , [[ 426 1264]]
[[ 525 1198]] , [[ 526 1197]]
[[ 657 1358]] , [[ 658 1357]]
[[ 482 1009]] , [[ 483 1008]]
[[ 484 1000]] , [[485 999]]
[[178 889]] , [[178 894]]
[[774 863]] , [[773 864]]
[[379 861]] , [[380 860]]
[[532 857]] , [[533 856]]
[[656 835]] , [[657 834]]
[[350 860]] , [[351 859]]
[[308 845]] , [[309 844]]
[[1069  774]] , [[1069  779]]
[[469 575]] , [[469 579]]
[[487 574]] , [[487 578]]
[[511 803]] , [[511 807]]
[[663 902]] , [[663 906]]
[[ 354 1009]] , [[ 353 1010]]
[[289 996]] , [[ 289 1001]]
[[566 991]] , [[565 992]]
[[808 989]] , [[807 990]]
[[482 997]] , [[ 482 1002]]
[[ 195 1022]] , [[ 193 1024]]
[[ 487 1056]] , [[ 486 1057]]
[[ 257 1073]] , [[ 257 1086]]
[[ 652 1343]] , [[ 653 1343]]
[[ 529 1351]] , [[ 530 1350]]
[[447 986]] , [[448 985]]
[[ 229 1109]] , [[ 230 1108]]
[[822 835]] , [[821 836]]
[[770 833]] , [[769 834]]
[[612 896]] , [[613 895]]
[[394 905]] , [[395 904]]
[[617 852]] , [[618 851]]
[[370 852]] , [[371 851]]
[[291 840]] , [[294 840]]
[[366 789]] , [[364 791]]
[[406 885]] , [[407 884]]
[[388 849]] , [[389 848]]
[[776 839]] , [[779 839]]
[[548 856]] , [[549 855]]
[[404 894]] , [[405 893]]
[[396 865]] , [[397 864]]
[[405 860]] , [[406 859]]
[[318 874]] , [[319 874]]
[[700 834]] , [[701 833]]
[[543 854]] , [[550 854]]
[[503 854]] , [[504 853]]
[[433 852]] , [[434 851]]
[[397 726]] , [[397 731]]
[[596 849]] , [[597 848]]
[[425 858]] , [[426 857]]
[[748 835]] , [[746 837]]
[[498 857]] , [[499 856]]
[[394 907]] , [[395 906]]
[[385 868]] , [[386 867]]
[[563 857]] , [[564 856]]
[[426 837]] , [[427 836]]
[[360 831]] , [[361 830]]
[[323 852]] , [[324 851]]
[[407 902]] , [[408 901]]
[[407 902]] , [[408 901]]
[[417 922]] , [[418 921]]
[[635 824]] , [[636 823]]
[[608 847]] , [[609 847]]
[[772 841]] , [[777 841]]
[[391 862]] , [[392 861]]
[[392 885]] , [[393 884]]
[[392 885]] , [[393 884]]
[[395 876]] , [[396 875]]
[[572 853]] , [[573 854]]
[[700 765]] , [[699 766]]
[[573 851]] , [[574 850]]
[[756 893]] , [[757 892]]
[[679 771]] , [[680 770]]
[[664 763]] , [[663 764]]
[[510 854]] , [[511 853]]
[[443 844]] , [[448 844]]
[[402 909]] , [[403 908]]
[[395 860]] , [[398 860]]
[[603 922]] , [[604 921]]
[[390 861]] , [[391 860]]
[[367 851]] , [[368 850]]
[[386 898]] , [[387 897]]
[[549 857]] , [[550 856]]
[[381 885]] , [[382 884]]
[[603 856]] , [[612 856]]
[[390 879]] , [[391 878]]
[[151 845]] , [[151 868]]
[[812 851]] , [[811 852]]
[[730 793]] , [[730 802]]
[[662 863]] , [[663 862]]
[[149 845]] , [[149 855]]
[[199 832]] , [[197 834]]
[[410 934]] , [[411 933]]
[[688 835]] , [[688 840]]
[[240 845]] , [[235 850]]
[[667 860]] , [[668 859]]
[[558 843]] , [[558 848]]
[[459 842]] , [[459 847]]
[[690 835]] , [[689 836]]
[[289 892]] , [[288 893]]
[[140 846]] , [[140 850]]
[[311 849]] , [[311 853]]
[[746 863]] , [[746 867]]
[[578 899]] , [[577 900]]
[[167 896]] , [[169 896]]
[[155 864]] , [[154 865]]
[[793 849]] , [[793 859]]
[[414 799]] , [[414 804]]
