[[ 607 1307]] , [[ 608 1306]]
[[ 607 1309]] , [[ 608 1308]]
[[ 353 1009]] , [[ 353 1014]]
[[178 923]] , [[178 936]]
[[571 990]] , [[571 993]]
[[ 616 1304]] , [[ 617 1303]]
[[ 599 1314]] , [[ 597 1316]]
[[ 402 1316]] , [[ 403 1315]]
[[ 282 1467]] , [[ 283 1466]]
[[ 630 1031]] , [[ 631 1030]]
[[804 879]] , [[803 880]]
[[438 923]] , [[438 928]]
[[182 929]] , [[183 928]]
[[397 891]] , [[398 890]]
[[385 860]] , [[386 859]]
[[212 840]] , [[213 839]]
[[395 876]] , [[396 875]]
[[616 853]] , [[617 854]]
[[365 819]] , [[366 819]]
[[571 647]] , [[571 651]]
[[562 649]] , [[561 650]]
[[358 831]] , [[359 830]]
[[708 842]] , [[709 841]]
[[562 649]] , [[561 650]]
[[400 675]] , [[399 676]]
[[1069  769]] , [[1069  785]]
[[468 797]] , [[467 798]]
[[1069  769]] , [[1069  785]]
[[497 845]] , [[498 844]]
[[912 615]] , [[911 616]]
[[472 848]] , [[473 847]]
[[1069  771]] , [[1069  790]]
[[509 573]] , [[509 578]]
[[542 549]] , [[542 553]]
[[380 574]] , [[380 578]]
[[285 573]] , [[284 574]]
[[482 847]] , [[483 846]]
[[422 846]] , [[423 845]]
[[614 811]] , [[615 810]]
[[449 843]] , [[450 842]]
[[608 613]] , [[607 614]]
[[919 612]] , [[916 615]]
[[138 617]] , [[138 621]]
[[590 576]] , [[590 580]]
[[554 619]] , [[553 620]]
[[554 619]] , [[553 620]]
[[375 819]] , [[376 818]]
[[646 574]] , [[646 578]]
[[236 555]] , [[236 559]]
[[313 573]] , [[313 574]]
[[694 574]] , [[694 578]]
[[195 573]] , [[195 577]]
[[334 575]] , [[333 576]]
[[928 607]] , [[928 611]]
[[566 574]] , [[566 578]]
[[647 835]] , [[648 835]]
[[916 615]] , [[915 616]]
[[647 835]] , [[650 835]]
[[578 780]] , [[578 785]]
[[727 846]] , [[728 845]]
[[455 574]] , [[455 578]]
[[239 574]] , [[239 578]]
[[681 572]] , [[681 576]]
[[590 574]] , [[590 578]]
[[630 773]] , [[630 777]]
[[223 839]] , [[224 838]]
[[254 574]] , [[254 578]]
[[912 619]] , [[911 620]]
[[354 574]] , [[354 578]]
[[630 773]] , [[629 774]]
[[327 573]] , [[327 577]]
[[247 574]] , [[247 578]]
[[621 765]] , [[621 769]]
[[772 842]] , [[773 841]]
[[612 599]] , [[611 600]]
[[343 836]] , [[352 836]]
[[558 576]] , [[558 580]]
[[308 848]] , [[309 847]]
[[430 856]] , [[431 855]]
[[726 842]] , [[727 841]]
[[353 845]] , [[354 845]]
[[ 607 1307]] , [[ 608 1306]]
[[ 607 1307]] , [[ 608 1306]]
[[ 607 1309]] , [[ 608 1308]]
[[ 353 1009]] , [[ 353 1014]]
[[178 923]] , [[178 936]]
[[571 990]] , [[571 993]]
[[ 616 1304]] , [[ 617 1303]]
[[ 599 1314]] , [[ 597 1316]]
[[ 402 1316]] , [[ 403 1315]]
[[ 282 1467]] , [[ 283 1466]]
[[ 630 1031]] , [[ 631 1030]]
[[804 879]] , [[803 880]]
[[438 923]] , [[438 928]]
[[182 929]] , [[183 928]]
[[397 891]] , [[398 890]]
[[385 860]] , [[386 859]]
[[212 840]] , [[213 839]]
[[395 876]] , [[396 875]]
[[616 853]] , [[617 854]]
[[365 819]] , [[366 819]]
[[571 647]] , [[571 651]]
[[562 649]] , [[561 650]]
[[358 831]] , [[359 830]]
[[446 947]] , [[446 952]]
[[ 820 1033]] , [[ 819 1034]]
[[ 489 1002]] , [[ 488 1003]]
[[ 230 1016]] , [[ 231 1015]]
[[ 828 1005]] , [[ 827 1006]]
[[ 334 1013]] , [[ 335 1012]]
[[ 796 1035]] , [[ 795 1036]]
[[ 630 1135]] , [[ 631 1134]]
[[ 426 1102]] , [[ 426 1106]]
[[ 514 1351]] , [[ 515 1350]]
[[ 691 1354]] , [[ 692 1353]]
[[830 957]] , [[829 958]]
[[ 215 1085]] , [[ 215 1086]]
[[511 840]] , [[511 845]]
[[742 845]] , [[741 846]]
[[610 911]] , [[611 910]]
[[670 797]] , [[669 798]]
[[379 859]] , [[380 858]]
[[418 859]] , [[419 858]]
[[308 845]] , [[309 844]]
[[419 838]] , [[434 838]]
[[392 899]] , [[393 898]]
[[388 860]] , [[389 859]]
[[546 846]] , [[547 845]]
[[402 861]] , [[403 860]]
[[407 905]] , [[408 904]]
[[396 899]] , [[397 898]]
[[394 877]] , [[395 876]]
[[409 908]] , [[410 909]]
[[541 854]] , [[554 854]]
[[576 859]] , [[577 858]]
[[407 858]] , [[428 858]]
[[544 854]] , [[545 853]]
[[599 739]] , [[600 738]]
[[544 857]] , [[545 856]]
[[304 867]] , [[305 866]]
[[180 871]] , [[181 870]]
[[428 859]] , [[429 858]]
[[701 795]] , [[700 796]]
[[386 884]] , [[387 883]]
[[730 874]] , [[731 873]]
[[545 856]] , [[546 855]]
[[589 846]] , [[598 846]]
[[733 876]] , [[734 876]]
[[409 932]] , [[410 931]]
[[412 928]] , [[413 927]]
[[499 768]] , [[499 772]]
[[219 840]] , [[220 839]]
[[402 863]] , [[403 862]]
[[296 851]] , [[297 851]]
[[394 878]] , [[395 877]]
[[394 904]] , [[395 903]]
[[394 904]] , [[395 903]]
