[[895 119]] , [[895 123]]
[[1007  116]] , [[1007  120]]
[[817 610]] , [[818 609]]
[[247 841]] , [[248 840]]
[[846 637]] , [[845 638]]
[[589 449]] , [[589 453]]
[[268 549]] , [[266 551]]
[[256 574]] , [[255 575]]
[[285 301]] , [[285 305]]
[[638 116]] , [[638 120]]
[[971 116]] , [[971 120]]
[[1065  107]] , [[1065  108]]
[[365 354]] , [[365 358]]
[[144 356]] , [[143 357]]
[[462 453]] , [[462 457]]
[[132 356]] , [[131 357]]
[[484 451]] , [[484 455]]
[[238 486]] , [[238 490]]
[[  0 356]] , [[  0 360]]
[[1054  119]] , [[1053  120]]
[[923 121]] , [[923 125]]
[[748 120]] , [[748 124]]
[[284 455]] , [[283 456]]
[[796 122]] , [[796 126]]
[[223 462]] , [[223 466]]
[[788 356]] , [[788 360]]
[[384 356]] , [[384 360]]
[[895 121]] , [[895 125]]
[[  0 125]] , [[  0 130]]
[[191 359]] , [[191 363]]
[[295 455]] , [[295 459]]
[[186 488]] , [[186 492]]
[[520 453]] , [[520 457]]
[[390 490]] , [[390 491]]
[[407 491]] , [[407 495]]
[[493 490]] , [[492 491]]
[[105 485]] , [[105 489]]
[[191 487]] , [[190 488]]
[[191 487]] , [[190 488]]
[[196 455]] , [[194 457]]
[[189 357]] , [[189 361]]
[[139 485]] , [[139 489]]
[[684 487]] , [[683 488]]
[[460 547]] , [[459 548]]
[[779 487]] , [[779 491]]
[[492 490]] , [[491 491]]
[[840 475]] , [[839 476]]
[[205 571]] , [[204 572]]
[[331 489]] , [[331 493]]
[[139 485]] , [[139 489]]
[[467 490]] , [[467 494]]
[[449 571]] , [[449 573]]
[[208 485]] , [[205 488]]
[[377 491]] , [[377 495]]
[[560 507]] , [[559 508]]
[[492 490]] , [[491 491]]
[[420 490]] , [[420 494]]
[[414 549]] , [[414 553]]
[[709 488]] , [[709 492]]
[[416 549]] , [[416 553]]
[[488 491]] , [[487 492]]
[[694 572]] , [[694 576]]
[[679 488]] , [[679 492]]
[[187 571]] , [[187 575]]
[[440 574]] , [[439 575]]
[[918 615]] , [[914 619]]
[[693 573]] , [[693 577]]
[[307 573]] , [[306 574]]
[[692 572]] , [[692 576]]
[[452 647]] , [[452 651]]
[[510 494]] , [[510 498]]
[[386 492]] , [[386 496]]
[[175 573]] , [[175 577]]
[[163 562]] , [[163 569]]
[[333 457]] , [[333 461]]
[[557 451]] , [[557 455]]
[[769 489]] , [[769 493]]
[[564 494]] , [[564 498]]
[[113 463]] , [[113 467]]
[[180 490]] , [[180 494]]
[[342 492]] , [[342 496]]
[[711 485]] , [[711 487]]
[[163 560]] , [[163 567]]
[[301 491]] , [[301 495]]
[[288 553]] , [[286 555]]
[[373 575]] , [[373 579]]
[[494 549]] , [[494 553]]
[[518 493]] , [[517 494]]
[[495 493]] , [[495 497]]
[[422 551]] , [[422 555]]
[[ 81 469]] , [[ 81 473]]
[[150 490]] , [[150 494]]
[[156 490]] , [[156 494]]
[[351 492]] , [[351 496]]
[[156 490]] , [[156 494]]
[[710 488]] , [[710 492]]
[[195 572]] , [[194 573]]
[[792 490]] , [[792 494]]
[[351 492]] , [[351 496]]
[[257 490]] , [[257 494]]
[[241 489]] , [[241 493]]
[[188 459]] , [[186 461]]
[[236 457]] , [[236 461]]
[[370 492]] , [[370 496]]
[[651 490]] , [[651 494]]
[[689 460]] , [[689 464]]
[[115 489]] , [[115 493]]
